ArticleId,Labels
96617,68 75
96618,154 72
96619,81 49
96620,124 81 161
96621,153 71 9
96622,28 168 23
96623,174 66
96624,110 157 21
96625,77 22
96626,62 48 166
96627,199 130 45
96628,59 57
96629,61 121
96630,80 96 74
96631,142 98
96632,189 68 16
96633,60 103 191
96634,31 193
96635,201 202
96636,165 1 104
96637,71 134 58
96638,152 61 101
96639,188 51 192
96640,131 157
96641,199 97
96642,112 121 146
96643,159 44
96644,14 192 108
96645,185 148 132
96646,176 89 124
96647,145 78 116
96648,16 38 67
96649,185 109
96650,2 91
96651,104 36 84
96652,156 126 118
96653,131 164 33
96654,61 183 39
96655,164 74 30
96656,106 47
96657,54 111
96658,94 155 83
96659,106 68 80
96660,143 184
96661,3 176 118
96662,110 55 202
96663,50 89
96664,162 35 45
96665,186 112
96666,52 130
96667,203 86 178
96668,187 168
96669,85 4
96670,12 10 167
96671,102 104 163
96672,79 25
96673,159 151
96674,54 110
96675,185 61
96676,87 12 38
96677,175 23
96678,105 131
96679,91 30 83
96680,104 162 176
96681,26 42
96682,163 97 103
96683,15 199 180
96684,39 37 164
96685,69 132
96686,59 50 142
96687,202 18
96688,161 1
96689,198 156 103
96690,69 6
96691,25 29 28
96692,151 102 193
96693,129 135
96694,34 203 9
96695,202 63
96696,159 159
96697,21 131 135
96698,71 73 73
96699,142 156 56
96700,172 35 50
96701,68 104 2
96702,169 143 187
96703,170 128 144
96704,54 44 91
96705,18 126 66
96706,59 43 84
96707,6 63 136
96708,73 160
96709,50 196 51
96710,71 98
96711,165 169
96712,16 150 97
96713,103 189 199
96714,13 69 69
96715,200 101
96716,144 169 43
96717,173 19 189
96718,181 6
96719,62 135
96720,81 202 148
96721,57 154
96722,140 27 165
96723,124 28
96724,149 135 115
96725,42 6
96726,26 158
96727,196 103 71
96728,190 117 173
96729,176 55 115
96730,105 154
96731,157 136
96732,134 60 99
96733,110 183 85
96734,190 118
96735,186 14 165
96736,112 11
96737,13 155
96738,81 105
96739,85 116 108
96740,3 46 168
96741,69 12 117
96742,69 64 74
96743,99 147 90
96744,97 56
96745,21 131 178
96746,73 75
96747,50 54 146
96748,181 22
96749,46 108 148
96750,152 81
96751,27 77 170
96752,6 71 151
96753,196 45
96754,197 144 113
96755,178 179
96756,104 103 69
96757,162 21
96758,167 68 170
96759,55 77
96760,156 122 175
96761,48 84 100
96762,166 9
96763,154 132 66
96764,156 106
96765,98 65 73
96766,115 44 135
96767,186 47 151
96768,15 86
96769,85 20 136
96770,87 74
96771,26 59 64
96772,155 144 130
96773,98 188 172
96774,35 145 98
96775,148 169 178
96776,9 199
96777,104 166 1
96778,32 59
96779,163 144
96780,119 93 179
96781,150 85 7
96782,197 101 64
96783,187 115 155
96784,116 177
96785,93 23 138
96786,65 138
96787,176 1
96788,108 185 191
96789,60 15 93
96790,26 27
96791,61 121
96792,153 134
96793,202 25
96794,160 48
96795,37 41
96796,192 81
96797,198 174 202
96798,123 95 91
96799,159 144
96800,71 23 184
96801,76 146 12
96802,87 29
96803,160 37
96804,93 143 139
96805,40 144
96806,165 137
96807,53 113
96808,191 197
96809,81 65 178
96810,124 47 20
96811,88 48 23
96812,86 157
96813,44 110 87
96814,83 110 2
96815,189 66
96816,193 19
96817,187 1
96818,107 5
96819,171 140 47
96820,7 188
96821,111 65 190
96822,89 202
96823,189 89 87
96824,169 35
96825,201 62
96826,191 91 189
96827,190 202
96828,182 101
96829,195 40 71
96830,6 141 82
96831,120 138
96832,63 88 42
96833,193 155 100
96834,193 125 98
96835,129 137
96836,106 191
96837,75 28 63
96838,6 14 167
96839,198 87 51
96840,135 65 97
96841,152 177
96842,80 185
96843,199 70 72
96844,153 43
96845,96 23
96846,63 124
96847,30 114
96848,115 69
96849,126 108 31
96850,170 97
96851,94 102 64
96852,149 181 45
96853,152 70 79
96854,39 57
96855,114 95
96856,201 16
96857,19 167 69
96858,11 191
96859,177 39 193
96860,203 158 132
96861,19 7 65
96862,31 11 73
96863,64 81 202
96864,91 44 15
96865,152 147 194
96866,174 161 161
96867,183 47
96868,201 169 29
96869,170 46
96870,199 101
96871,21 52 81
96872,15 166 35
96873,57 196
96874,50 11
96875,94 179 117
96876,200 184
96877,36 81 187
96878,188 186 168
96879,149 189 39
96880,35 170
96881,157 148
96882,34 66 160
96883,124 6
96884,169 117 196
96885,26 107
96886,19 121
96887,59 76
96888,35 185 45
96889,179 94
96890,201 3 37
96891,42 107 23
96892,121 145
96893,190 141
96894,57 77 72
96895,47 100
96896,101 183
96897,76 15
96898,128 128
96899,136 157 38
96900,138 25
96901,10 97 95
96902,61 148 2
96903,76 152 181
96904,102 131 121
96905,17 145 68
96906,45 171 151
96907,162 54
96908,97 158
96909,179 116 18
96910,75 172
96911,131 182 63
96912,201 40
96913,113 104
96914,66 134 156
96915,100 86
96916,43 81
96917,74 32 92
96918,168 60 143
96919,54 75 202
96920,3 13 12
96921,197 54 68
96922,75 46
96923,59 165
96924,153 129
96925,58 197
96926,102 24
96927,172 33
96928,170 160 113
96929,194 185 21
96930,161 188
96931,35 21 20
96932,41 41 82
96933,201 110 55
96934,136 107 163
96935,26 115 175
96936,131 196 138
96937,183 101 106
96938,88 143 170
96939,182 97
96940,85 69
96941,125 115
96942,177 120 38
96943,134 47 152
96944,38 147
96945,158 155 137
96946,14 81
96947,183 68
96948,44 175
96949,90 62 171
96950,162 10 54
96951,177 16 174
96952,120 172
96953,27 110
96954,144 91
96955,89 27
96956,66 101 196
96957,4 44 86
96958,101 53
96959,106 195
96960,112 91
96961,115 136
96962,14 142
96963,61 67 47
96964,56 169
96965,168 119 119
96966,31 29
96967,189 142
96968,112 57
96969,197 2 24
96970,30 113
96971,76 36
96972,38 62 151
96973,153 40 201
96974,97 185
96975,139 53
96976,81 53
96977,63 21 17
96978,29 37 187
96979,174 186
96980,187 102 82
96981,77 102 202
96982,84 120
96983,167 201 64
96984,156 165 187
96985,39 90
96986,119 42
96987,75 176 155
96988,10 38
96989,23 129
96990,64 76 46
96991,64 145
96992,29 4 67
96993,4 25 103
96994,106 191
96995,117 44
96996,89 76 89
96997,98 119 73
96998,181 113 151
96999,184 87 80
97000,73 128
97001,22 195
97002,37 53 101
97003,43 167 47
97004,147 9 178
97005,81 68
97006,53 36 39
97007,172 50 153
97008,195 165 161
97009,23 80
97010,113 154 23
97011,42 27
97012,202 99
97013,7 5 150
97014,73 190 161
97015,60 122
97016,52 33
97017,188 168
97018,165 198 156
97019,63 192
97020,172 58 7
97021,139 116
97022,46 193
97023,148 139
97024,97 181
97025,116 64
97026,194 1 183
97027,73 45
97028,64 83 180
97029,3 176
97030,176 179 136
97031,47 83 141
97032,49 180 158
97033,163 26 118
97034,187 24 62
97035,95 62 154
97036,17 163 110
97037,51 183 84
97038,53 135
97039,161 119 29
97040,76 188
97041,97 88
97042,158 40
97043,70 168
97044,3 139 131
97045,130 166 161
97046,142 37
97047,187 188 159
97048,162 31
97049,83 15 160
97050,57 33
97051,21 106 28
97052,157 18
97053,105 200
97054,4 69 164
97055,77 96
97056,14 174
97057,69 101 106
97058,23 127
97059,199 116 26
97060,116 168
97061,13 86 96
97062,138 200 30
97063,41 82 60
97064,186 71 142
97065,9 95
97066,41 32 126
97067,168 199 193
97068,87 33
97069,126 144 48
97070,93 88
97071,161 144 36
97072,95 110 62
97073,21 91 14
97074,85 134
97075,150 23
97076,142 41
97077,28 119 101
97078,46 46
97079,201 167
97080,71 58 184
97081,80 58
97082,28 69
97083,16 48 41
97084,119 142
97085,80 128 131
97086,157 107
97087,186 13
97088,6 183 150
97089,90 12 120
97090,23 167 100
97091,168 17
97092,72 175 151
97093,118 139
97094,16 194 133
97095,116 176
97096,74 197
97097,151 9
97098,158 34 57
97099,168 162
97100,13 28 38
97101,70 6 82
97102,36 42 178
97103,169 66
97104,113 89
97105,26 39
97106,78 128 50
97107,97 5
97108,33 38 119
97109,6 20 97
97110,126 120 78
97111,135 29
97112,163 163 109
97113,201 188
97114,6 191
97115,108 77
97116,62 166
97117,120 187 175
97118,105 185 101
97119,140 35 57
97120,80 39
97121,119 89 84
97122,148 41 56
97123,188 67 112
97124,22 134 31
97125,124 118 33
97126,115 45
97127,2 77 93
97128,63 44
97129,104 119
97130,7 139
97131,157 75
97132,169 43 1
97133,5 129
97134,122 121 67
97135,202 193
97136,36 153
97137,118 186
97138,23 172
97139,193 140
97140,193 30
97141,31 199
97142,170 66 81
97143,58 9
97144,19 92 161
97145,200 174 47
97146,98 155
97147,159 94
97148,58 6
97149,159 65
97150,149 135
97151,175 115 174
97152,43 59 60
97153,4 191
97154,118 72 53
97155,153 15 30
97156,62 124 150
97157,156 73
97158,59 44
97159,65 79 198
97160,70 105
97161,157 152 152
97162,87 127
97163,123 182
97164,80 28
97165,6 159 31
97166,175 88
97167,112 33 55
97168,137 29
97169,122 193
97170,80 203
97171,18 59
97172,86 185 89
97173,109 102 2
97174,108 101 40
97175,151 133
97176,16 32 94
97177,180 102 38
97178,28 85
97179,192 34 18
97180,3 147
97181,15 45 120
97182,7 146 202
97183,20 181 180
97184,31 95 174
97185,101 72
97186,138 4
97187,111 53
97188,145 174
97189,44 143
97190,199 81 131
97191,159 171
97192,95 21 44
97193,158 157
97194,200 173
97195,203 176
97196,88 192 93
97197,45 16
97198,188 16
97199,41 88
97200,32 125
97201,167 44
97202,16 97 160
97203,15 82 70
97204,178 90 174
97205,12 16
97206,68 73
97207,107 149 65
97208,112 139 177
97209,35 36
97210,22 7 110
97211,75 130
97212,69 143 168
97213,101 193 178
97214,87 103 17
97215,113 171 115
97216,40 50 152
97217,2 72 54
97218,193 43
97219,92 126
97220,39 198
97221,129 36
97222,60 22
97223,124 42
97224,103 138 35
97225,83 183
97226,44 100 109
97227,49 100
97228,56 196 41
97229,120 6 14
97230,9 5 12
97231,84 105
97232,188 36 129
97233,128 164 5
97234,27 172 179
97235,177 182
97236,42 121
97237,125 79
97238,152 8
97239,161 146
97240,24 193
97241,170 109
97242,138 42 97
97243,191 130 37
97244,80 51 51
97245,141 156 149
97246,112 60
97247,96 44
97248,167 128
97249,81 122 136
97250,195 21
97251,138 51 124
97252,21 5
97253,122 159 141
97254,74 150 86
97255,66 27 82
97256,90 179 141
97257,136 114
97258,149 182
97259,108 16
97260,160 15 203
97261,96 163
97262,20 57 113
97263,8 80
97264,41 77 18
97265,203 113
97266,23 150 121
97267,144 99
97268,165 141
97269,174 165 163
97270,73 48 203
97271,4 147 119
97272,169 35 149
97273,115 124
97274,88 140 119
97275,148 11 91
97276,99 49 71
97277,37 46
97278,200 130
97279,14 97 58
97280,29 87 69
97281,171 180 163
97282,38 126 33
97283,166 104 48
97284,20 198
97285,72 87
97286,134 1
97287,163 128
97288,109 184
97289,147 192
97290,51 119
97291,75 65 47
97292,35 79 29
97293,2 195
97294,114 79
97295,28 81
97296,161 58 161
97297,194 137 30
97298,155 120 8
97299,144 151 193
97300,15 22 57
97301,2 188 73
97302,40 48 36
97303,196 181 163
97304,197 33
97305,143 4 17
97306,150 99
97307,198 68
97308,186 18 65
97309,192 107 87
97310,122 46
97311,191 94 51
97312,162 83
97313,197 162
97314,76 7 36
97315,194 82
97316,60 186
97317,112 146
97318,149 173 182
97319,202 38
97320,154 183 195
97321,42 103 180
97322,72 24
97323,77 185 17
97324,142 16
97325,67 6
97326,65 124
97327,53 197
97328,61 194
97329,179 132
97330,160 152 47
97331,67 90
97332,102 200 127
97333,105 70
97334,15 107 60
97335,96 129
97336,147 44
97337,9 104
97338,185 71 22
97339,101 193 23
97340,192 122 45
97341,45 48 39
97342,147 45
97343,95 46 174
97344,36 34
97345,54 5 123
97346,51 99
97347,123 94
97348,138 12 195
97349,13 20
97350,33 149 56
97351,143 22
97352,176 84 140
97353,171 155 183
97354,184 154
97355,148 182
97356,189 48 95
97357,36 155
97358,16 175 175
97359,125 161 141
97360,72 81 179
97361,191 20 18
97362,149 187
97363,189 79
97364,83 75
97365,25 180
97366,80 56 160
97367,189 188 161
97368,36 202
97369,96 96 34
97370,18 41 102
97371,179 182 85
97372,151 185 146
97373,194 141
97374,3 184
97375,113 163 185
97376,99 74 32
97377,129 201
97378,103 12 56
97379,155 113 66
97380,192 122
97381,171 152 62
97382,49 3 181
97383,148 159 155
97384,53 80 36
97385,30 41
97386,56 99
97387,152 56 122
97388,10 118 111
97389,173 79 1
97390,129 197 78
97391,123 179
97392,165 110
97393,163 92
97394,83 12 188
97395,110 99 167
97396,150 42
97397,28 98 164
97398,72 114 127
97399,64 73
97400,153 54
97401,69 51
97402,19 104
97403,45 71
97404,199 131
97405,115 180
97406,126 173 85
97407,82 16
97408,100 170
97409,10 189 147
97410,150 122
97411,189 27 106
97412,58 85 100
97413,70 95 51
97414,200 61 58
97415,162 28
97416,137 176 115
97417,185 144
97418,190 105
97419,63 128 79
97420,82 56 141
97421,113 81
97422,114 158 82
97423,32 144
97424,184 68 99
97425,141 180 156
97426,62 111
97427,188 107
97428,80 69
97429,108 89
97430,30 201 30
97431,115 122
97432,2 197
97433,43 27 104
97434,79 102 82
97435,142 50
97436,8 9 181
97437,96 185
97438,166 152
97439,183 79
97440,180 190 164
97441,171 159
97442,141 48
97443,50 52 20
97444,132 176 152
97445,144 55
97446,140 125 154
97447,142 138 137
97448,115 65 35
97449,81 57
97450,66 62 34
97451,94 44 131
97452,46 141 98
97453,50 173
97454,32 15 78
97455,189 111 116
97456,152 197
97457,125 176
97458,46 92 29
97459,197 150 198
97460,91 88
97461,200 69 71
97462,80 85 126
97463,40 80 134
97464,47 48 196
97465,85 154 121
97466,48 83 153
97467,121 145 178
97468,202 182 31
97469,111 30 147
97470,58 47
97471,35 82
97472,20 186 114
97473,138 97
97474,35 186
97475,68 26
97476,15 21 169
97477,24 61 118
97478,127 108
97479,39 165 91
97480,44 35 189
97481,82 8 120
97482,196 116 109
97483,157 104 202
97484,179 126
97485,55 195
97486,71 127
97487,199 163 194
97488,76 144 79
97489,130 75
97490,97 15
97491,23 120
97492,50 82 164
97493,119 40
97494,196 202
97495,84 19 59
97496,118 66
97497,105 74
97498,11 94 104
97499,33 89
97500,167 11 142
97501,125 166
97502,15 1
97503,169 128
97504,180 17
97505,159 113 29
97506,78 23 64
97507,190 27 1
97508,202 107
97509,132 32
97510,41 3 55
97511,18 20 44
97512,198 113
97513,44 62 19
97514,17 13 194
97515,29 157 104
97516,61 7 10
97517,2 143 97
97518,107 86
97519,19 20 42
97520,174 154
97521,58 34 179
97522,82 150 97
97523,147 196
97524,21 110 129
97525,23 181
97526,175 72
97527,176 90 97
97528,13 184 17
97529,36 56
97530,183 68 51
97531,55 8
97532,40 197
97533,127 177 15
97534,172 46 90
97535,76 6 11
97536,70 93 3
97537,48 47
97538,102 148 35
97539,176 95 90
97540,128 14 84
97541,11 168
97542,176 3 137
97543,24 109
97544,43 123
97545,160 94
97546,14 15
97547,195 69 184
97548,67 56
97549,187 182 199
97550,9 156 191
97551,11 114
97552,13 170
97553,17 57 14
97554,158 36 59
97555,122 55 25
97556,26 135 198
97557,41 118
97558,67 189
97559,46 11
97560,147 43
97561,106 145 7
97562,181 17
97563,46 135 18
97564,158 170
97565,61 97
97566,172 177
97567,106 130 18
97568,128 98 160
97569,197 42
97570,4 193 37
97571,9 196 32
97572,128 102
97573,44 4 14
97574,50 70 102
97575,109 139 23
97576,16 11
97577,98 28 30
97578,120 2
97579,67 120 75
97580,181 84 198
97581,132 172
97582,10 101 100
97583,15 66 156
97584,146 136
97585,52 62
97586,105 64
97587,174 112 137
97588,164 101
97589,146 144
97590,129 65
97591,81 194 84
97592,146 123 90
97593,1 110
97594,106 69 139
97595,168 57
97596,74 102
97597,122 115
97598,187 5 76
97599,47 169
97600,154 13 126
97601,101 139 139
97602,7 6 49
97603,53 45 118
97604,92 118 123
97605,30 80
97606,33 63
97607,152 149 58
97608,133 75 24
97609,51 122
97610,2 104 47
97611,138 80
97612,25 110
97613,24 145
97614,162 77 31
97615,171 185
97616,53 137 202
97617,138 22
97618,173 91 179
97619,68 121
97620,81 87 202
97621,182 140
97622,138 162 185
97623,161 37 174
97624,109 151
97625,185 90 81
97626,46 91 113
97627,17 99
97628,44 33
97629,49 44
97630,153 185
97631,131 101 149
97632,129 151
97633,52 4
97634,77 139
97635,3 186 203
97636,124 141 119
97637,89 11 179
97638,136 171
97639,194 13 143
97640,103 170 27
97641,14 10
97642,135 201
97643,6 27 170
97644,164 88
97645,51 81
97646,128 117
97647,167 54 199
97648,43 31 189
97649,110 148
97650,166 166 147
97651,146 112
97652,68 15
97653,118 129 144
97654,19 28
97655,116 202
97656,49 48 57
97657,142 138
97658,80 94 198
97659,97 134 14
97660,160 73 110
97661,188 142
97662,99 105 63
97663,148 32 175
97664,198 36
97665,1 193 122
97666,73 123
97667,201 201
97668,59 69
97669,139 186 186
97670,118 48 22
97671,12 85
97672,99 119 109
97673,3 32
97674,187 170 140
97675,95 195
97676,181 144
97677,158 9 185
97678,27 82
97679,139 114 27
97680,7 89 140
97681,202 197
97682,49 80
97683,123 19 116
97684,192 60
97685,28 133
97686,189 97 34
97687,34 172
97688,140 117
97689,107 62 119
97690,100 173
97691,152 29 20
97692,48 53
97693,94 66
97694,59 57
97695,184 103
97696,10 12 170
97697,6 97 199
97698,156 48 62
97699,55 198 51
97700,2 106
97701,178 15
97702,118 177 186
97703,190 75 9
97704,159 104 42
97705,190 188
97706,39 114
97707,115 15 149
97708,105 103
97709,77 1 168
97710,182 20 183
97711,56 25 27
97712,13 36 199
97713,2 90 110
97714,65 96
97715,126 175
97716,185 33
97717,29 182
97718,80 171 1
97719,43 111 156
97720,26 171 118
97721,65 168
97722,114 203 88
97723,37 184
97724,29 172
97725,107 77
97726,83 166 36
97727,93 72
97728,12 143 49
97729,50 73
97730,188 161
97731,167 142
97732,131 16 163
97733,70 62 73
97734,125 123 85
97735,124 132
97736,162 25
97737,177 136 161
97738,140 63
97739,76 44 162
97740,19 178 163
97741,17 173 94
97742,134 131 43
97743,147 17
97744,89 24 105
97745,159 87 78
97746,27 164 51
97747,17 100 166
97748,20 150 118
97749,102 190 79
97750,79 94
97751,167 76 98
97752,162 171 135
97753,199 122 40
97754,51 115
97755,203 41
97756,93 86
97757,7 50
97758,156 14 190
97759,140 111
97760,67 94
97761,183 65 143
97762,40 140
97763,54 32 107
97764,202 162 52
97765,124 86 38
97766,24 104
97767,176 172 46
97768,80 5
97769,35 49
97770,175 154 28
97771,194 48
97772,55 86
97773,106 2
97774,64 16 119
97775,186 169
97776,101 127
97777,28 122 176
97778,65 83
97779,22 111 79
97780,139 39 195
97781,168 106 98
97782,183 152 26
97783,168 42 184
97784,90 95
97785,48 69 72
97786,28 160 6
97787,2 117
97788,64 62
97789,107 166
97790,157 41 165
97791,172 33
97792,168 107 201
97793,133 70 46
97794,53 101
97795,165 126 89
97796,129 140 141
97797,109 195
97798,7 84
97799,168 57 194
97800,199 184 44
97801,126 162 50
97802,198 1
97803,66 42
97804,119 3
97805,138 189 203
97806,141 77 104
97807,141 72 37
97808,110 112 95
97809,58 17 82
97810,54 114
97811,58 83
97812,142 1
97813,177 201 95
97814,110 85
97815,28 145
97816,11 73
97817,13 186
97818,187 140 202
97819,144 2 144
97820,103 78
97821,194 180
97822,130 96 19
97823,117 175 132
97824,30 52 154
97825,30 201 159
97826,183 46 15
97827,22 201
97828,173 182 59
97829,175 157 187
97830,56 65 94
97831,102 6
97832,69 4 128
97833,136 127
97834,156 109
97835,121 172 50
97836,132 133 184
97837,101 53 25
97838,55 6 58
97839,24 162 27
97840,124 137 30
97841,169 198
97842,16 105 153
97843,15 113 84
97844,83 26
97845,113 60 19
97846,144 44
97847,138 155
97848,155 87
97849,61 140 130
97850,65 149
97851,108 33
97852,24 198 103
97853,23 18 56
97854,49 104
97855,27 30
97856,23 184
97857,178 166
97858,10 30
97859,156 104 132
97860,167 150
97861,69 99
97862,177 98 56
97863,77 112
97864,103 84
97865,154 106 80
97866,142 139
97867,104 44 160
97868,22 40 43
97869,126 70
97870,156 63 39
97871,151 51
97872,142 165 184
97873,116 12 175
97874,161 168
97875,46 195 183
97876,141 20
97877,99 155
97878,30 145 171
97879,139 111 59
97880,46 54
97881,114 11 31
97882,73 110 137
97883,182 202 190
97884,187 110
97885,14 35 193
97886,80 37
97887,128 95
97888,189 54 54
97889,98 9
97890,121 16
97891,82 180
97892,133 94
97893,75 88
97894,133 78 135
97895,57 48
97896,130 110
97897,151 34 77
97898,140 52
97899,167 117 141
97900,75 71
97901,149 34
97902,98 36 33
97903,95 12
97904,150 33 127
97905,171 65
97906,181 178 85
97907,121 29 33
97908,155 8 134
97909,121 44
97910,97 78
97911,147 197 32
97912,170 83 125
97913,28 191 97
97914,51 30
97915,195 60
97916,117 154 25
97917,152 93
97918,20 135
97919,24 10
97920,18 67 133
97921,103 179
97922,149 173 194
97923,153 145
97924,27 180
97925,78 113
97926,102 58
97927,146 1
97928,74 108
97929,194 49 156
97930,108 138 70
97931,107 187
97932,100 18 47
97933,183 105 135
97934,98 50 33
97935,185 137
97936,66 202 202
97937,151 196 155
97938,62 72
97939,114 113 200
97940,44 65 86
97941,94 133
97942,200 181 147
97943,27 112 76
97944,169 135 199
97945,152 190
97946,70 26 65
97947,87 199 152
97948,153 109
97949,94 45 190
97950,199 37
97951,171 181 26
97952,92 153 147
97953,174 34 170
97954,130 19
97955,55 6
97956,62 65
97957,129 104
97958,116 196
97959,65 151
97960,42 43 40
97961,25 73
97962,77 120 113
97963,40 47 115
97964,203 70 51
97965,32 4
97966,180 16 80
97967,106 163
97968,159 7
97969,172 141 173
97970,179 150 189
97971,158 19
97972,22 35
97973,196 193
97974,139 123
97975,93 125
97976,17 110
97977,97 20 70
97978,46 183
97979,58 117
97980,133 68
97981,109 194
97982,198 23 189
97983,59 33
97984,83 192
97985,20 54 51
97986,65 109
97987,90 144 39
97988,91 158
97989,152 183
97990,90 128 111
97991,46 27
97992,107 138
97993,177 54
97994,79 86
97995,11 191
97996,166 158 65
97997,126 97 199
97998,119 70
97999,23 173 165
98000,32 130
98001,85 166
98002,7 166 98
98003,48 171 157
98004,119 82
98005,188 126
98006,157 63
98007,143 114 172
98008,40 80
98009,156 136 163
98010,105 156
98011,73 203
98012,120 161
98013,185 98 165
98014,65 3 190
98015,124 137 93
98016,167 191 173
98017,37 140 8
98018,49 34
98019,9 48 48
98020,179 116
98021,186 25 100
98022,11 96 48
98023,79 174
98024,134 9
98025,98 136
98026,15 138
98027,63 165 4
98028,106 90 109
98029,44 35
98030,103 31
98031,198 43
98032,51 145
98033,21 24
98034,54 142 162
98035,131 37 26
98036,30 109 94
98037,75 125
98038,6 20
98039,45 40
98040,31 190 126
98041,143 175
98042,114 155
98043,31 51 150
98044,158 16
98045,133 154
98046,182 36 99
98047,52 23
98048,10 44
98049,117 115 180
98050,193 167 91
98051,51 60 51
98052,191 33 15
98053,110 166
98054,120 203 170
98055,180 119 12
98056,2 17
98057,134 79
98058,105 149 86
98059,93 69 136
98060,79 83 23
98061,130 127 147
98062,14 80
98063,68 126
98064,91 3
98065,143 177
98066,5 152 47
98067,143 193 165
98068,76 32 155
98069,75 197
98070,98 150
98071,42 145
98072,62 106 175
98073,122 37
98074,5 62
98075,176 46
98076,162 53
98077,95 158 78
98078,118 22
98079,160 196
98080,159 191
98081,135 8
98082,154 106
98083,123 2
98084,74 16 8
98085,175 46
98086,28 15 37
98087,171 167 117
98088,114 13 13
98089,189 148
98090,121 132
98091,195 60 168
98092,129 200 13
98093,145 11
98094,170 10
98095,154 164
98096,63 43 145
98097,4 127
98098,3 125 42
98099,189 78
98100,25 46 61
98101,2 46 128
98102,114 164 63
98103,173 190
98104,171 183 62
98105,68 151
98106,134 24
98107,74 152 43
98108,61 131 170
98109,95 192 113
98110,198 199 49
98111,168 146
98112,114 35 128
98113,68 181
98114,44 94 92
98115,16 27
98116,19 173 63
98117,199 140
98118,50 80 114
98119,53 82
98120,177 104
98121,94 97 38
98122,72 71
98123,28 160
98124,12 197 131
98125,21 135 141
98126,106 21
98127,114 33
98128,135 132
98129,151 164 15
98130,124 96 137
98131,40 14
98132,166 101 133
98133,22 156 26
98134,18 75 40
98135,111 143 82
98136,121 187 17
98137,185 91 172
98138,147 100
98139,57 105 80
98140,185 111 90
98141,104 100
98142,174 3 60
98143,167 89 159
98144,86 58 116
98145,99 193 31
98146,115 35 175
98147,100 15
98148,186 45 83
98149,196 117 115
98150,135 151 172
98151,133 106 34
98152,45 43
98153,174 90
98154,169 18 57
98155,179 198 56
98156,107 175 23
98157,163 86 13
98158,73 157
98159,165 68 54
98160,55 94 34
98161,203 135 182
98162,24 124 201
98163,149 39 89
98164,136 125
98165,80 79
98166,169 118 59
98167,130 3 177
98168,194 144
98169,132 130 109
98170,137 48
98171,7 82
98172,193 52 157
98173,189 89 20
98174,147 149 78
98175,105 94 181
98176,100 53
98177,88 60
98178,15 73
98179,114 147 160
98180,61 181 155
98181,189 81 78
98182,60 134
98183,148 117
98184,98 42
98185,79 160 131
98186,16 86 17
98187,13 120
98188,68 10
98189,174 64 148
98190,150 98 141
98191,170 133
98192,102 62 143
98193,200 29
98194,20 127
98195,149 53
98196,29 185 96
98197,179 13
98198,175 177 162
98199,116 189
98200,151 126 158
98201,57 147 152
98202,88 78
98203,92 107 128
98204,102 110
98205,192 141 77
98206,14 140 165
98207,123 52
98208,121 186
98209,23 50 41
98210,171 93
98211,134 115
98212,96 154
98213,64 11 123
98214,18 127 145
98215,113 86 79
98216,107 187
98217,68 97
98218,101 45
98219,38 179 199
98220,68 194 87
98221,146 54 157
98222,56 60
98223,73 135 158
98224,23 125 173
98225,34 167
98226,31 188
98227,96 126
98228,159 78
98229,191 57 141
98230,176 169
98231,191 198 132
98232,110 25
98233,71 200
98234,185 84
98235,31 28
98236,22 129 69
98237,147 19 139
98238,48 12 67
98239,32 190
98240,122 110 18
98241,39 30
98242,126 72
98243,45 184
98244,31 103
98245,65 160
98246,150 99 111
98247,25 175 21
98248,85 121
98249,77 173
98250,201 115
98251,149 167
98252,58 56 34
98253,122 59
98254,81 98 80
98255,7 13 158
98256,8 173
98257,3 61 173
98258,75 43 121
98259,48 39 184
98260,34 16
98261,116 45
98262,17 151 33
98263,168 116
98264,127 105
98265,103 8 185
98266,48 55
98267,46 127 187
98268,167 80 160
98269,171 57
98270,23 150 24
98271,67 15
98272,72 149
98273,175 197 16
98274,58 124 153
98275,203 195
98276,77 96 58
98277,103 50 102
98278,132 110
98279,180 68 152
98280,64 89 149
98281,86 34
98282,134 194 55
98283,49 68 55
98284,158 141
98285,88 193
98286,194 145
98287,134 149 196
98288,143 43
98289,109 188 171
98290,155 92
98291,181 1
98292,136 61 31
98293,65 128
98294,147 113 109
98295,15 33 85
98296,199 149 44
98297,96 85 163
98298,183 186
98299,79 50
98300,70 172 114
98301,23 159
98302,1 75
98303,92 114 110
98304,55 114
98305,96 193 155
98306,188 27 162
98307,185 194 47
98308,154 95 74
98309,156 101 91
98310,144 122
98311,104 40
98312,108 24 39
98313,60 21
98314,29 22 167
98315,63 130 112
98316,75 109
98317,125 135 58
98318,96 197
98319,83 46
98320,86 50 47
98321,150 143
98322,111 107 163
98323,23 140
98324,60 72 101
98325,159 79 132
98326,37 4
98327,101 127
98328,144 174 156
98329,170 196
98330,8 149
98331,9 128
98332,73 83 112
98333,27 47
98334,55 165 61
98335,63 150
98336,202 181 181
98337,77 139 56
98338,80 96 146
98339,114 81 169
98340,158 176 101
98341,105 113
98342,202 135 185
98343,169 166 126
98344,28 158 97
98345,82 203
98346,47 58
98347,105 10
98348,153 181
98349,2 200
98350,20 154 38
98351,45 165 85
98352,135 51 103
98353,122 194 108
98354,175 61 96
98355,126 184
98356,164 108
98357,146 131
98358,142 113 116
98359,53 124
98360,199 102
98361,147 86 92
